Date,Store,Category,Sales,Units_Sold,Promotion
29-10-2023,KPN Fresh R.R.Nagar-,Dairy & Eggs,4901.45,19,0
29-10-2023,KPN Fresh R.R.Nagar-,Staples & Grains,5040.15,20,0
29-10-2023,KPN Fresh R.R.Nagar-,Frozen Foods,4293.7,17,0
29-10-2023,KPN Fresh J.P.Nagar,Fruits and vegetables,4672.45,18,0
29-10-2023,KPN Fresh J.P.Nagar,Dairy & Eggs,5114.2,20,0
29-10-2023,KPN Fresh J.P.Nagar,Staples & Grains,4466.9,17,1
29-10-2023,KPN Fresh J.P.Nagar,Frozen Foods,4184.25,16,0
29-10-2023,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,5232.4,20,1
29-10-2023,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,4732.4,18,0
29-10-2023,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,4800.9,19,0
29-10-2023,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,3632.95,14,1
30-10-2023,KPN Fresh Giri Nagar,Fruits and vegetables,4866.45,19,0
30-10-2023,KPN Fresh Giri Nagar,Dairy & Eggs,5475.65,21,0
30-10-2023,KPN Fresh Giri Nagar,Staples & Grains,3831.8,15,0
30-10-2023,KPN Fresh Giri Nagar,Frozen Foods,5100.8,20,0
30-10-2023,KPN Fresh R.R.Nagar-,Fruits and vegetables,4558.6,18,0
30-10-2023,KPN Fresh R.R.Nagar-,Dairy & Eggs,4846.55,19,0
30-10-2023,KPN Fresh R.R.Nagar-,Staples & Grains,3298.25,13,1
30-10-2023,KPN Fresh R.R.Nagar-,Frozen Foods,4142.2,16,0
30-10-2023,KPN Fresh J.P.Nagar,Fruits and vegetables,5050.65,20,0
30-10-2023,KPN Fresh J.P.Nagar,Dairy & Eggs,4733.15,18,0
30-10-2023,KPN Fresh J.P.Nagar,Staples & Grains,5170.3,20,0
30-10-2023,KPN Fresh J.P.Nagar,Frozen Foods,4271,17,0
30-10-2023,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,3954.9,15,0
30-10-2023,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,5107.85,20,0
30-10-2023,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,4899.95,19,0
30-10-2023,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,4093.05,16,0
31-10-2023,KPN Fresh Giri Nagar,Fruits and vegetables,5325.85,21,0
31-10-2023,KPN Fresh Giri Nagar,Dairy & Eggs,5322.2,21,0
31-10-2023,KPN Fresh Giri Nagar,Staples & Grains,4500,18,1
31-10-2023,KPN Fresh Giri Nagar,Frozen Foods,4362.05,17,1
31-10-2023,KPN Fresh R.R.Nagar-,Fruits and vegetables,4345.3,17,0
31-10-2023,KPN Fresh R.R.Nagar-,Dairy & Eggs,4454.4,17,0
31-10-2023,KPN Fresh R.R.Nagar-,Staples & Grains,4842.75,19,0
31-10-2023,KPN Fresh R.R.Nagar-,Frozen Foods,4986.75,19,0
31-10-2023,KPN Fresh J.P.Nagar,Fruits and vegetables,3952.05,15,0
31-10-2023,KPN Fresh J.P.Nagar,Dairy & Eggs,4049.7,16,0
31-10-2023,KPN Fresh J.P.Nagar,Staples & Grains,3622.9,14,1
31-10-2023,KPN Fresh J.P.Nagar,Frozen Foods,3805.65,15,1
31-10-2023,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,3867.55,15,0
31-10-2023,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,3919.35,15,0
31-10-2023,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,4252.7,17,0
31-10-2023,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,4773.8,19,0
01-11-2023,KPN Fresh Giri Nagar,Fruits and vegetables,4975.35,19,0
01-11-2023,KPN Fresh Giri Nagar,Dairy & Eggs,4366.65,17,1
01-11-2023,KPN Fresh Giri Nagar,Staples & Grains,4164.15,16,0
01-11-2023,KPN Fresh Giri Nagar,Frozen Foods,4162.85,16,0
01-11-2023,KPN Fresh R.R.Nagar-,Fruits and vegetables,4130.15,16,0
01-11-2023,KPN Fresh R.R.Nagar-,Dairy & Eggs,4477.55,17,0
01-11-2023,KPN Fresh R.R.Nagar-,Staples & Grains,4200.9,16,1
01-11-2023,KPN Fresh R.R.Nagar-,Frozen Foods,4902.15,19,0
01-11-2023,KPN Fresh J.P.Nagar,Fruits and vegetables,4488.8,17,0
01-11-2023,KPN Fresh J.P.Nagar,Dairy & Eggs,3488.25,13,0
01-11-2023,KPN Fresh J.P.Nagar,Staples & Grains,4451.85,17,0
01-11-2023,KPN Fresh J.P.Nagar,Frozen Foods,3583.35,14,1
01-11-2023,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,4177.5,16,1
01-11-2023,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,4532.45,18,0
01-11-2023,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,4703.3,18,0
01-11-2023,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,3801.7,15,0
02-11-2023,KPN Fresh Giri Nagar,Fruits and vegetables,3879.85,15,1
02-11-2023,KPN Fresh Giri Nagar,Dairy & Eggs,4389.35,17,0
02-11-2023,KPN Fresh Giri Nagar,Staples & Grains,4714.7,18,0
02-11-2023,KPN Fresh Giri Nagar,Frozen Foods,3942.2,15,0
02-11-2023,KPN Fresh R.R.Nagar-,Fruits and vegetables,3883.85,15,0
02-11-2023,KPN Fresh R.R.Nagar-,Dairy & Eggs,4223.3,16,0
02-11-2023,KPN Fresh R.R.Nagar-,Staples & Grains,4588,18,0
02-11-2023,KPN Fresh R.R.Nagar-,Frozen Foods,5231.35,20,0
02-11-2023,KPN Fresh J.P.Nagar,Fruits and vegetables,4591.3,18,0
02-11-2023,KPN Fresh J.P.Nagar,Dairy & Eggs,4753.85,19,0
02-11-2023,KPN Fresh J.P.Nagar,Staples & Grains,4600.25,18,1
02-11-2023,KPN Fresh J.P.Nagar,Frozen Foods,5645.45,22,0
02-11-2023,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,5211.75,20,1
02-11-2023,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,4078.2,16,0
02-11-2023,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,4246.9,16,0
02-11-2023,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,3686.4,14,0
03-11-2023,KPN Fresh Giri Nagar,Fruits and vegetables,3857.2,15,0
03-11-2023,KPN Fresh Giri Nagar,Dairy & Eggs,4717.2,18,1
03-11-2023,KPN Fresh Giri Nagar,Staples & Grains,4223.65,16,1
03-11-2023,KPN Fresh Giri Nagar,Frozen Foods,4686.85,18,1
03-11-2023,KPN Fresh R.R.Nagar-,Fruits and vegetables,4121.1,16,0
03-11-2023,KPN Fresh R.R.Nagar-,Dairy & Eggs,3919.4,15,0
03-11-2023,KPN Fresh R.R.Nagar-,Staples & Grains,5190.15,20,1
03-11-2023,KPN Fresh R.R.Nagar-,Frozen Foods,4436.6,17,0
03-11-2023,KPN Fresh J.P.Nagar,Fruits and vegetables,4754.25,19,0
03-11-2023,KPN Fresh J.P.Nagar,Dairy & Eggs,4111.6,16,1
03-11-2023,KPN Fresh J.P.Nagar,Staples & Grains,4775.05,19,0
03-11-2023,KPN Fresh J.P.Nagar,Frozen Foods,4022.75,16,1
03-11-2023,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,5113.65,20,0
03-11-2023,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,4644.9,18,1
03-11-2023,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,4186.75,16,0
03-11-2023,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,4062.1,16,0
04-11-2023,KPN Fresh Giri Nagar,Fruits and vegetables,4406.75,17,0
04-11-2023,KPN Fresh Giri Nagar,Dairy & Eggs,5436.15,21,0
04-11-2023,KPN Fresh Giri Nagar,Staples & Grains,4292.15,17,0
04-11-2023,KPN Fresh Giri Nagar,Frozen Foods,3361,13,0
04-11-2023,KPN Fresh R.R.Nagar-,Fruits and vegetables,3833.8,15,1
04-11-2023,KPN Fresh R.R.Nagar-,Dairy & Eggs,4486.85,17,0
04-11-2023,KPN Fresh R.R.Nagar-,Staples & Grains,3825,15,0
04-11-2023,KPN Fresh R.R.Nagar-,Frozen Foods,4473.4,17,0
04-11-2023,KPN Fresh J.P.Nagar,Fruits and vegetables,4131.5,16,1
04-11-2023,KPN Fresh J.P.Nagar,Dairy & Eggs,4812.8,19,1
04-11-2023,KPN Fresh J.P.Nagar,Staples & Grains,4106.65,16,0
04-11-2023,KPN Fresh J.P.Nagar,Frozen Foods,5528.8,22,0
04-11-2023,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,4666.4,18,0
04-11-2023,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,4006.75,16,0
04-11-2023,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,4545.9,18,0
04-11-2023,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,4588.35,18,0
05-11-2023,KPN Fresh Giri Nagar,Fruits and vegetables,4595.35,18,0
05-11-2023,KPN Fresh Giri Nagar,Dairy & Eggs,4714.5,18,1
05-11-2023,KPN Fresh Giri Nagar,Staples & Grains,4997.35,19,0
05-11-2023,KPN Fresh Giri Nagar,Frozen Foods,4873.8,19,0
05-11-2023,KPN Fresh R.R.Nagar-,Fruits and vegetables,4604.45,18,0
05-11-2023,KPN Fresh R.R.Nagar-,Dairy & Eggs,4877.65,19,1
05-11-2023,KPN Fresh R.R.Nagar-,Staples & Grains,4258.05,17,0
05-11-2023,KPN Fresh R.R.Nagar-,Frozen Foods,5059,20,0
05-11-2023,KPN Fresh J.P.Nagar,Fruits and vegetables,4117.35,16,0
05-11-2023,KPN Fresh J.P.Nagar,Dairy & Eggs,4695.75,18,1
05-11-2023,KPN Fresh J.P.Nagar,Staples & Grains,4733.15,18,0
05-11-2023,KPN Fresh J.P.Nagar,Frozen Foods,4565.95,18,1
05-11-2023,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,5129.55,20,0
05-11-2023,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,3963.1,15,0
05-11-2023,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,3853.15,15,0
05-11-2023,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,3933.85,15,0
06-11-2023,KPN Fresh Giri Nagar,Fruits and vegetables,4247.9,16,0
06-11-2023,KPN Fresh Giri Nagar,Dairy & Eggs,5132.4,20,0
06-11-2023,KPN Fresh Giri Nagar,Staples & Grains,4471.9,17,0
06-11-2023,KPN Fresh Giri Nagar,Frozen Foods,4999.8,19,0
06-11-2023,KPN Fresh R.R.Nagar-,Fruits and vegetables,5160.15,20,0
06-11-2023,KPN Fresh R.R.Nagar-,Dairy & Eggs,4732.85,18,0
06-11-2023,KPN Fresh R.R.Nagar-,Staples & Grains,4004.65,16,0
06-11-2023,KPN Fresh R.R.Nagar-,Frozen Foods,4714.7,18,0
06-11-2023,KPN Fresh J.P.Nagar,Fruits and vegetables,4718.5,18,0
06-11-2023,KPN Fresh J.P.Nagar,Dairy & Eggs,4999.45,19,0
06-11-2023,KPN Fresh J.P.Nagar,Staples & Grains,5072.35,20,0
06-11-2023,KPN Fresh J.P.Nagar,Frozen Foods,4631.1,18,0
06-11-2023,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,4274.15,17,0
06-11-2023,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,4669.9,18,0
06-11-2023,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,4396.1,17,0
06-11-2023,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,4865.05,19,0
07-11-2023,KPN Fresh Giri Nagar,Fruits and vegetables,4619.65,18,1
07-11-2023,KPN Fresh Giri Nagar,Dairy & Eggs,4479.4,17,0
07-11-2023,KPN Fresh Giri Nagar,Staples & Grains,4604.85,18,1
07-11-2023,KPN Fresh Giri Nagar,Frozen Foods,4204,16,0
07-11-2023,KPN Fresh R.R.Nagar-,Fruits and vegetables,4670.45,18,0
07-11-2023,KPN Fresh R.R.Nagar-,Dairy & Eggs,5078.85,20,0
07-11-2023,KPN Fresh R.R.Nagar-,Staples & Grains,4062.5,16,1
07-11-2023,KPN Fresh R.R.Nagar-,Frozen Foods,4404.35,17,0
07-11-2023,KPN Fresh J.P.Nagar,Fruits and vegetables,4334.2,17,0
07-11-2023,KPN Fresh J.P.Nagar,Dairy & Eggs,4536.85,18,0
07-11-2023,KPN Fresh J.P.Nagar,Staples & Grains,5161.35,20,0
07-11-2023,KPN Fresh J.P.Nagar,Frozen Foods,4774.45,19,0
07-11-2023,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,4130.95,16,0
07-11-2023,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,4540.45,18,1
07-11-2023,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,4316.05,17,0
07-11-2023,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,4593.85,18,0
08-11-2023,KPN Fresh Giri Nagar,Fruits and vegetables,5004.5,20,0
08-11-2023,KPN Fresh Giri Nagar,Dairy & Eggs,4609.8,18,0
08-11-2023,KPN Fresh Giri Nagar,Staples & Grains,4830.9,19,0
08-11-2023,KPN Fresh Giri Nagar,Frozen Foods,4113.15,16,0
08-11-2023,KPN Fresh R.R.Nagar-,Fruits and vegetables,5211.1,20,1
08-11-2023,KPN Fresh R.R.Nagar-,Dairy & Eggs,4705.1,18,1
08-11-2023,KPN Fresh R.R.Nagar-,Staples & Grains,4463.3,17,0
08-11-2023,KPN Fresh R.R.Nagar-,Frozen Foods,4875.55,19,0
08-11-2023,KPN Fresh J.P.Nagar,Fruits and vegetables,5032.15,20,0
08-11-2023,KPN Fresh J.P.Nagar,Dairy & Eggs,4432.6,17,0
08-11-2023,KPN Fresh J.P.Nagar,Staples & Grains,4734.6,18,0
08-11-2023,KPN Fresh J.P.Nagar,Frozen Foods,4300.25,17,0
08-11-2023,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,4546.7,18,0
08-11-2023,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,4749.3,18,0
08-11-2023,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,5016.15,20,1
08-11-2023,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,4930.8,19,0
09-11-2023,KPN Fresh Giri Nagar,Fruits and vegetables,4608.4,18,0
09-11-2023,KPN Fresh Giri Nagar,Dairy & Eggs,4495.65,17,0
09-11-2023,KPN Fresh Giri Nagar,Staples & Grains,4861.75,19,0
09-11-2023,KPN Fresh Giri Nagar,Frozen Foods,4721.25,18,0
09-11-2023,KPN Fresh R.R.Nagar-,Fruits and vegetables,4538.8,18,0
09-11-2023,KPN Fresh R.R.Nagar-,Dairy & Eggs,5220.65,20,1
09-11-2023,KPN Fresh R.R.Nagar-,Staples & Grains,4350.05,17,0
09-11-2023,KPN Fresh R.R.Nagar-,Frozen Foods,4442.2,17,0
09-11-2023,KPN Fresh J.P.Nagar,Fruits and vegetables,3790.2,15,1
09-11-2023,KPN Fresh J.P.Nagar,Dairy & Eggs,4965.3,19,0
09-11-2023,KPN Fresh J.P.Nagar,Staples & Grains,4791.1,19,0
09-11-2023,KPN Fresh J.P.Nagar,Frozen Foods,4337.45,17,1
09-11-2023,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,4570.1,18,0
09-11-2023,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,4925.55,19,1
09-11-2023,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,4889.95,19,0
09-11-2023,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,4373.85,17,0
10-11-2023,KPN Fresh Giri Nagar,Fruits and vegetables,4523.65,18,0
10-11-2023,KPN Fresh Giri Nagar,Dairy & Eggs,4987.8,19,0
10-11-2023,KPN Fresh Giri Nagar,Staples & Grains,4243.2,16,0
10-11-2023,KPN Fresh Giri Nagar,Frozen Foods,3761.05,15,0
10-11-2023,KPN Fresh R.R.Nagar-,Fruits and vegetables,4904.9,19,1
10-11-2023,KPN Fresh R.R.Nagar-,Dairy & Eggs,4258.4,17,0
10-11-2023,KPN Fresh R.R.Nagar-,Staples & Grains,4474.95,17,0
10-11-2023,KPN Fresh R.R.Nagar-,Frozen Foods,3883.1,15,0
10-11-2023,KPN Fresh J.P.Nagar,Fruits and vegetables,4842.35,19,0
10-11-2023,KPN Fresh J.P.Nagar,Dairy & Eggs,3938.7,15,0
10-11-2023,KPN Fresh J.P.Nagar,Staples & Grains,4622.5,18,0
10-11-2023,KPN Fresh J.P.Nagar,Frozen Foods,5094.3,20,0
10-11-2023,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,4528.75,18,0
10-11-2023,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,4932.75,19,0
10-11-2023,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,3478.5,13,0
10-11-2023,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,4412.1,17,1
11-11-2023,KPN Fresh Giri Nagar,Fruits and vegetables,4777.3,19,0
11-11-2023,KPN Fresh Giri Nagar,Dairy & Eggs,4104.45,16,0
11-11-2023,KPN Fresh Giri Nagar,Staples & Grains,4337.95,17,0
11-11-2023,KPN Fresh Giri Nagar,Frozen Foods,4872.65,19,0
11-11-2023,KPN Fresh R.R.Nagar-,Fruits and vegetables,3831.55,15,0
11-11-2023,KPN Fresh R.R.Nagar-,Dairy & Eggs,5045.5,20,0
11-11-2023,KPN Fresh R.R.Nagar-,Staples & Grains,5006.35,20,0
11-11-2023,KPN Fresh R.R.Nagar-,Frozen Foods,4108,16,0
11-11-2023,KPN Fresh J.P.Nagar,Fruits and vegetables,4212.45,16,1
11-11-2023,KPN Fresh J.P.Nagar,Dairy & Eggs,4401.05,17,0
11-11-2023,KPN Fresh J.P.Nagar,Staples & Grains,4984.3,19,0
11-11-2023,KPN Fresh J.P.Nagar,Frozen Foods,5396.55,21,0
11-11-2023,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,4250.05,17,0
11-11-2023,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,5444.15,21,1
11-11-2023,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,5204.45,20,0
11-11-2023,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,4988.75,19,0
12-11-2023,KPN Fresh Giri Nagar,Fruits and vegetables,5444.95,21,0
12-11-2023,KPN Fresh Giri Nagar,Dairy & Eggs,4552.45,18,0
12-11-2023,KPN Fresh Giri Nagar,Staples & Grains,4867.3,19,0
12-11-2023,KPN Fresh Giri Nagar,Frozen Foods,4562.7,18,0
12-11-2023,KPN Fresh R.R.Nagar-,Fruits and vegetables,4214.35,16,1
12-11-2023,KPN Fresh R.R.Nagar-,Dairy & Eggs,4982.55,19,0
12-11-2023,KPN Fresh R.R.Nagar-,Staples & Grains,4671.4,18,1
12-11-2023,KPN Fresh R.R.Nagar-,Frozen Foods,5018.7,20,0
12-11-2023,KPN Fresh J.P.Nagar,Fruits and vegetables,4222.25,16,0
12-11-2023,KPN Fresh J.P.Nagar,Dairy & Eggs,5172,20,0
12-11-2023,KPN Fresh J.P.Nagar,Staples & Grains,4073.4,16,0
12-11-2023,KPN Fresh J.P.Nagar,Frozen Foods,4556.3,18,0
12-11-2023,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,5089.75,20,0
12-11-2023,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,5294.3,21,1
12-11-2023,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,4716.1,18,1
12-11-2023,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,3719.05,14,0
13-11-2023,KPN Fresh Giri Nagar,Fruits and vegetables,4064.9,16,1
13-11-2023,KPN Fresh Giri Nagar,Dairy & Eggs,4739.5,18,1
13-11-2023,KPN Fresh Giri Nagar,Staples & Grains,5072.6,20,0
13-11-2023,KPN Fresh Giri Nagar,Frozen Foods,5587.5,22,0
13-11-2023,KPN Fresh R.R.Nagar-,Fruits and vegetables,4828.9,19,0
13-11-2023,KPN Fresh R.R.Nagar-,Dairy & Eggs,5303.15,21,0
13-11-2023,KPN Fresh R.R.Nagar-,Staples & Grains,4245.7,16,0
13-11-2023,KPN Fresh R.R.Nagar-,Frozen Foods,4502.15,18,0
13-11-2023,KPN Fresh J.P.Nagar,Fruits and vegetables,4280.95,17,0
13-11-2023,KPN Fresh J.P.Nagar,Dairy & Eggs,3757.95,15,0
13-11-2023,KPN Fresh J.P.Nagar,Staples & Grains,3907.1,15,0
13-11-2023,KPN Fresh J.P.Nagar,Frozen Foods,4108,16,0
13-11-2023,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,4604,18,0
13-11-2023,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,4839.95,19,0
13-11-2023,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,3717.9,14,0
13-11-2023,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,5168.6,20,0
14-11-2023,KPN Fresh Giri Nagar,Fruits and vegetables,4024.2,16,0
14-11-2023,KPN Fresh Giri Nagar,Dairy & Eggs,4174.05,16,0
14-11-2023,KPN Fresh Giri Nagar,Staples & Grains,4811.95,19,0
14-11-2023,KPN Fresh Giri Nagar,Frozen Foods,4835.35,19,1
14-11-2023,KPN Fresh R.R.Nagar-,Fruits and vegetables,5467.6,21,1
14-11-2023,KPN Fresh R.R.Nagar-,Dairy & Eggs,4028.7,16,0
14-11-2023,KPN Fresh R.R.Nagar-,Staples & Grains,3392.9,13,0
14-11-2023,KPN Fresh R.R.Nagar-,Frozen Foods,5756.45,23,1
14-11-2023,KPN Fresh J.P.Nagar,Fruits and vegetables,5066.1,20,0
14-11-2023,KPN Fresh J.P.Nagar,Dairy & Eggs,3985.75,15,0
14-11-2023,KPN Fresh J.P.Nagar,Staples & Grains,5257.5,21,0
14-11-2023,KPN Fresh J.P.Nagar,Frozen Foods,5134.65,20,0
14-11-2023,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,3710.05,14,0
14-11-2023,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,3423.5,13,0
14-11-2023,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,5229.25,20,1
14-11-2023,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,4783,19,0
15-11-2023,KPN Fresh Giri Nagar,Fruits and vegetables,5804.45,23,0
15-11-2023,KPN Fresh Giri Nagar,Dairy & Eggs,4445.3,17,0
15-11-2023,KPN Fresh Giri Nagar,Staples & Grains,4344.65,17,0
15-11-2023,KPN Fresh Giri Nagar,Frozen Foods,4497.25,17,1
15-11-2023,KPN Fresh R.R.Nagar-,Fruits and vegetables,4848.9,19,0
15-11-2023,KPN Fresh R.R.Nagar-,Dairy & Eggs,3989.55,15,1
15-11-2023,KPN Fresh R.R.Nagar-,Staples & Grains,5509.05,22,0
15-11-2023,KPN Fresh R.R.Nagar-,Frozen Foods,4524.4,18,0
15-11-2023,KPN Fresh J.P.Nagar,Fruits and vegetables,4692.35,18,0
15-11-2023,KPN Fresh J.P.Nagar,Dairy & Eggs,4606.85,18,0
15-11-2023,KPN Fresh J.P.Nagar,Staples & Grains,4581.8,18,0
15-11-2023,KPN Fresh J.P.Nagar,Frozen Foods,5382.8,21,0
15-11-2023,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,5358.85,21,0
15-11-2023,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,4993.55,19,0
15-11-2023,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,4637.45,18,0
15-11-2023,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,5209.4,20,0
16-11-2023,KPN Fresh Giri Nagar,Fruits and vegetables,5142.8,20,0
16-11-2023,KPN Fresh Giri Nagar,Dairy & Eggs,4809.6,19,0
16-11-2023,KPN Fresh Giri Nagar,Staples & Grains,4879.95,19,0
16-11-2023,KPN Fresh Giri Nagar,Frozen Foods,4273.65,17,1
16-11-2023,KPN Fresh R.R.Nagar-,Fruits and vegetables,4602.3,18,0
16-11-2023,KPN Fresh R.R.Nagar-,Dairy & Eggs,3974,15,0
16-11-2023,KPN Fresh R.R.Nagar-,Staples & Grains,4433.15,17,0
16-11-2023,KPN Fresh R.R.Nagar-,Frozen Foods,4595.05,18,0
16-11-2023,KPN Fresh J.P.Nagar,Fruits and vegetables,4822.8,19,0
16-11-2023,KPN Fresh J.P.Nagar,Dairy & Eggs,4220.7,16,0
16-11-2023,KPN Fresh J.P.Nagar,Staples & Grains,4968.05,19,0
16-11-2023,KPN Fresh J.P.Nagar,Frozen Foods,5309.15,21,0
16-11-2023,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,4645.4,18,0
16-11-2023,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,4400.65,17,1
16-11-2023,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,4392.55,17,0
16-11-2023,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,4966.95,19,0
17-11-2023,KPN Fresh Giri Nagar,Fruits and vegetables,4646.6,18,0
17-11-2023,KPN Fresh Giri Nagar,Dairy & Eggs,5026.3,20,0
17-11-2023,KPN Fresh Giri Nagar,Staples & Grains,4262.85,17,0
17-11-2023,KPN Fresh Giri Nagar,Frozen Foods,4138.35,16,0
17-11-2023,KPN Fresh R.R.Nagar-,Fruits and vegetables,3839.75,15,0
17-11-2023,KPN Fresh R.R.Nagar-,Dairy & Eggs,2829.95,11,1
17-11-2023,KPN Fresh R.R.Nagar-,Staples & Grains,4136.05,16,0
17-11-2023,KPN Fresh R.R.Nagar-,Frozen Foods,5432.35,21,0
17-11-2023,KPN Fresh J.P.Nagar,Fruits and vegetables,4341.25,17,1
17-11-2023,KPN Fresh J.P.Nagar,Dairy & Eggs,4602,18,0
17-11-2023,KPN Fresh J.P.Nagar,Staples & Grains,4289.55,17,0
17-11-2023,KPN Fresh J.P.Nagar,Frozen Foods,4765.5,19,0
17-11-2023,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,5117.8,20,0
17-11-2023,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,4605.5,18,0
17-11-2023,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,5098.05,20,0
17-11-2023,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,4693.7,18,0
18-11-2023,KPN Fresh Giri Nagar,Fruits and vegetables,4798.3,19,1
18-11-2023,KPN Fresh Giri Nagar,Dairy & Eggs,4162.2,16,1
18-11-2023,KPN Fresh Giri Nagar,Staples & Grains,5389.8,21,0
18-11-2023,KPN Fresh Giri Nagar,Frozen Foods,5496.05,21,1
18-11-2023,KPN Fresh R.R.Nagar-,Fruits and vegetables,4809.25,19,0
18-11-2023,KPN Fresh R.R.Nagar-,Dairy & Eggs,5554.35,22,0
18-11-2023,KPN Fresh R.R.Nagar-,Staples & Grains,4313.95,17,0
18-11-2023,KPN Fresh R.R.Nagar-,Frozen Foods,4183.25,16,1
18-11-2023,KPN Fresh J.P.Nagar,Fruits and vegetables,5044.4,20,0
18-11-2023,KPN Fresh J.P.Nagar,Dairy & Eggs,4196,16,0
18-11-2023,KPN Fresh J.P.Nagar,Staples & Grains,4753.8,19,0
18-11-2023,KPN Fresh J.P.Nagar,Frozen Foods,4636.3,18,0
18-11-2023,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,4508.2,18,0
18-11-2023,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,5048.65,20,0
18-11-2023,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,4408.95,17,1
18-11-2023,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,5487.9,21,0
